##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	D_R1.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	148524
Sequences flagged as poor quality	0
Sequence length	151
%GC	61
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.376646198594166	37.0	37.0	37.0	37.0	37.0
2	36.44420430368156	37.0	37.0	37.0	37.0	37.0
3	36.44666181896528	37.0	37.0	37.0	37.0	37.0
4	36.483787132046	37.0	37.0	37.0	37.0	37.0
5	36.491947429371685	37.0	37.0	37.0	37.0	37.0
6	36.49019013762086	37.0	37.0	37.0	37.0	37.0
7	36.49447900675985	37.0	37.0	37.0	37.0	37.0
8	36.515647302792814	37.0	37.0	37.0	37.0	37.0
9	36.49796665858717	37.0	37.0	37.0	37.0	37.0
10-14	36.49808785112171	37.0	37.0	37.0	37.0	37.0
15-19	36.466742075354816	37.0	37.0	37.0	37.0	37.0
20-24	36.44444803533436	37.0	37.0	37.0	37.0	37.0
25-29	36.39033422207858	37.0	37.0	37.0	37.0	37.0
30-34	36.37743125690124	37.0	37.0	37.0	37.0	37.0
35-39	36.34507285017909	37.0	37.0	37.0	37.0	37.0
40-44	36.32749454633595	37.0	37.0	37.0	37.0	37.0
45-49	36.2871482050039	37.0	37.0	37.0	37.0	37.0
50-54	36.251298106703295	37.0	37.0	37.0	37.0	37.0
55-59	36.21943120303789	37.0	37.0	37.0	37.0	37.0
60-64	36.19460289246183	37.0	37.0	37.0	37.0	37.0
65-69	36.158290915946246	37.0	37.0	37.0	37.0	37.0
70-74	36.123567908216856	37.0	37.0	37.0	37.0	37.0
75-79	36.04685572702055	37.0	37.0	37.0	37.0	37.0
80-84	36.02597156015189	37.0	37.0	37.0	37.0	37.0
85-89	36.022407153052704	37.0	37.0	37.0	37.0	37.0
90-94	35.974825617408634	37.0	37.0	37.0	37.0	37.0
95-99	35.94401443537744	37.0	37.0	37.0	37.0	37.0
100-104	35.89831677035362	37.0	37.0	37.0	37.0	37.0
105-109	35.88387869973876	37.0	37.0	37.0	37.0	37.0
110-114	35.827341035792195	37.0	37.0	37.0	37.0	37.0
115-119	35.773141041178526	37.0	37.0	37.0	37.0	37.0
120-124	35.689558589857526	37.0	37.0	37.0	37.0	37.0
125-129	35.663881931539684	37.0	37.0	37.0	37.0	37.0
130-134	35.58969459481296	37.0	37.0	37.0	37.0	37.0
135-139	35.523031967897445	37.0	37.0	37.0	37.0	37.0
140-144	35.42693436750963	37.0	37.0	37.0	37.0	37.0
145-149	35.28342894077725	37.0	37.0	37.0	37.0	37.0
150-151	34.82295117287442	37.0	37.0	37.0	31.0	37.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
2108	35-39	0.21887689007125744
2108	40-44	0.5273338617822958
2108	45-49	0.27517329270381197
2108	50-54	0.7166311836776771
2108	55-59	0.6174543092940752
2108	60-64	0.8004825428009568
2108	65-69	0.26896350836912575
2108	70-74	0.7275145589378056
2108	75-79	0.5233491150152219
2108	80-84	0.5201230354895543
2108	85-89	0.8061558125078463
2108	90-94	0.7370418173760598
2108	95-99	0.8913316492284338
2108	100-104	0.94857891436925
2108	105-109	0.40359131038031393
2108	110-114	0.32337609884225316
2108	115-119	0.2281462156088736
2108	120-124	0.4425036019210751
2108	125-129	-0.13505003435157903
2108	130-134	-0.1752584506078705
2108	135-139	0.6453813019324457
2108	140-144	0.2703415679750947
2108	145-149	-0.2041373304554881
2108	150-151	0.48082950465871477
2109	1	0.6176117596423296
2109	2	0.5532032858675748
2109	3	0.5421008213433964
2109	4	0.5013478589444063
2109	5	0.5073303988407787
2109	6	0.488609499590531
2109	7	-0.15157158862329112
2109	8	0.48724279307302965
2109	9	0.506788612766961
2109	10-14	0.490239945049062
2109	15-19	0.2413452911270184
2109	20-24	-0.017266032048851798
2109	25-29	0.4522969068718723
2109	30-34	0.5946075782028046
2109	35-39	0.4777004194830212
2109	40-44	0.5194907245273939
2109	45-49	0.41504257374957376
2109	50-54	0.2695723601482598
2109	55-59	0.750787642627408
2109	60-64	0.8004825428009568
2109	65-69	0.6833425933364481
2109	70-74	0.578494951094676
2109	75-79	0.6409961738387508
2109	80-84	0.6364629047705961
2109	85-89	0.49243032231176187
2109	90-94	0.8625320134544907
2109	95-99	0.2717238060911811
2109	100-104	1.0819122477025829
2109	105-109	0.6689507875044924
2109	110-114	0.25017348446316845
2109	115-119	0.9235710522101783
2109	120-124	0.15753628165963818
2109	125-129	0.11070159963535531
2109	130-134	0.6744147520065127
2109	135-139	0.6924401254618573
2109	140-144	0.9723023522888212
2109	145-149	0.9775620159497436
2109	150-151	0.7324634915868202
2110	1	-0.8268326848021132
2110	2	0.5532032858675748
2110	3	0.5421008213433964
2110	4	0.5013478589444063
2110	5	0.5073303988407787
2110	6	0.488609499590531
2110	7	-0.89013368012656
2110	8	-0.9572016513714132
2110	9	-0.15987805389970333
2110	10-14	0.22357327838239627
2110	15-19	-1.1874128788076277
2110	20-24	-0.8525601496959112
2110	25-29	-0.6731932892065586
2110	30-34	-0.2720590884638554
2110	35-39	0.48554355673792315
2110	40-44	0.23844497289340438
2110	45-49	-0.5692711517406295
2110	50-54	0.027742294788794197
2110	55-59	-0.22699013515036626
2110	60-64	0.5115936539120653
2110	65-69	0.1134079528135743
2110	70-74	0.17195900338224845
2110	75-79	0.634460226126329
2110	80-84	0.23123414660066288
2110	85-89	0.22837803473007057
2110	90-94	0.0037084840427255017
2110	95-99	0.33577609367288375
2110	100-104	0.8152455810359172
2110	105-109	0.4035913103803068
2110	110-114	0.1900427655089274
2110	115-119	0.517035104497765
2110	120-124	-0.24638528696782203
2110	125-129	0.7538388545373138
2110	130-134	1.113630438281021
2110	135-139	0.3342701908213286
2110	140-144	0.8481193457528775
2110	145-149	0.5736404473222834
2110	150-151	2.203051726880936
2111	1	0.6176117596423296
2111	2	0.5532032858675748
2111	3	0.5421008213433964
2111	4	0.5013478589444063
2111	5	0.5073303988407787
2111	6	0.488609499590531
2111	7	0.5543107643178828
2111	8	0.48724279307302965
2111	9	0.506788612766961
2111	10-14	0.490239945049062
2111	15-19	0.523698232303488
2111	20-24	0.4062633797158526
2111	25-29	0.1699439656954027
2111	30-34	0.45343110761456984
2111	35-39	0.4777004194830212
2111	40-44	-0.0687445695902511
2111	45-49	0.6973955149260362
2111	50-54	-0.03630999279291558
2111	55-59	0.46843470145094557
2111	60-64	-0.09363510425786359
2111	65-69	0.5421661227482204
2111	70-74	0.7196714216829037
2111	75-79	0.9233491150152204
2111	80-84	0.6599923165353019
2111	85-89	0.37478326348824
2111	90-94	1.0037084840427255
2111	95-99	0.8834885119735318
2111	100-104	0.7995593065261133
2111	105-109	0.19836255221037646
2111	110-114	0.5795852491690567
2111	115-119	0.17062987573958566
2111	120-124	0.8398892228360992
2111	125-129	0.2754074819882888
2111	130-134	0.9567676931829823
2111	135-139	0.5277342431089096
2111	140-144	0.8311258817005864
2111	145-149	-0.22243798405025217
2111	150-151	0.026581138645646263
2112	1	-0.9823882403576718
2112	2	-0.24679671413242232
2112	3	0.5421008213433964
2112	4	-0.2986521410555909
2112	5	-1.2260029344925556
2112	6	-2.0447238337428004
2112	7	0.5543107643178828
2112	8	-0.3127572069269675
2112	9	0.506788612766961
2112	10-14	0.1702399450490617
2112	15-19	0.3636982323034843
2112	20-24	0.22743985030407998
2112	25-29	0.4334733774601034
2112	30-34	0.43460757820280094
2112	35-39	0.13887689007125203
2112	40-44	0.34066719511562127
2112	45-49	0.19072884825936853
2112	50-54	-0.11003548298899091
2112	55-59	-0.26254569070592737
2112	60-64	0.6404825428009531
2112	65-69	0.31785239725800807
2112	70-74	0.7008478922711348
2112	75-79	-0.22331755165144784
2112	80-84	0.7823452577117678
2112	85-89	0.11282247917451116
2112	90-94	0.20370848404272834
2112	95-99	0.7046649825617592
2112	100-104	0.5752455810359081
2112	105-109	-0.05418646739747146
2112	110-114	0.20782054328670085
2112	115-119	-0.10074267328002406
2112	120-124	0.32694804636552277
2112	125-129	-0.23282781212935788
2112	130-134	0.8736304382810118
2112	135-139	-0.04795203140088944
2112	140-144	0.5503415679750958
2112	145-149	0.5603071139889622
2112	150-151	-1.596948273119061
2113	1	-0.8823882403576704
2113	2	-0.19679671413242517
2113	3	-1.8328991786566036
2113	4	-0.9986521410555937
2113	5	-0.9926696011592213
2113	6	-2.761390500409469
2113	7	-3.445689235682117
2113	8	-1.1377572069269704
2113	9	0.506788612766961
2113	10-14	-0.6097600549509394
2113	15-19	-0.07630176769651342
2113	20-24	-0.2525601496959098
2113	25-29	-1.281526622539893
2113	30-34	-0.9803924217971982
2113	35-39	-1.131123109928744
2113	40-44	-0.6143328048843699
2113	45-49	-0.7276044850739609
2113	50-54	-0.5333688163223229
2113	55-59	-1.4742123573725934
2113	60-64	-0.5995174571990418
2113	65-69	-0.9254809360753171
2113	70-74	-0.864152107728863
2113	75-79	-0.676650884984781
2113	80-84	-0.3326547422882271
2113	85-89	-1.4605108541588194
2113	90-94	-1.346291515957276
2113	95-99	-1.3253350174382348
2113	100-104	-0.9680877522974143
2113	105-109	-0.7825198007308032
2113	110-114	-0.5571794567132997
2113	115-119	-1.169076006613352
2113	120-124	-1.613051953634482
2113	125-129	-1.5628278121293562
2113	130-134	0.15529710494768523
2113	135-139	0.19538130193244285
2113	140-144	0.11200823464176324
2113	145-149	0.6569737806556262
2113	150-151	-1.7969482731190638
2114	1	0.6176117596423296
2114	2	0.5532032858675748
2114	3	0.5421008213433964
2114	4	-0.16531880772225804
2114	5	0.5073303988407787
2114	6	0.488609499590531
2114	7	0.5543107643178828
2114	8	0.48724279307302965
2114	9	0.506788612766961
2114	10-14	0.3569066117157291
2114	15-19	0.12369823230349652
2114	20-24	-0.008115705251469763
2114	25-29	0.5934733774601071
2114	30-34	0.3279409115361389
2114	35-39	0.08554355673792458
2114	40-44	0.5273338617822958
2114	45-49	-0.28038226285173806
2114	50-54	-0.8167021496556472
2114	55-59	-0.22699013515036626
2114	60-64	-0.46618412386570895
2114	65-69	0.5356301750357915
2114	70-74	-0.22804099661775012
2114	75-79	0.0566824483485604
2114	80-84	-1.0354325200660028
2114	85-89	-2.0382886319366023
2114	90-94	-0.7074026270683831
2114	95-99	-1.5308905729937905
2114	100-104	-2.4736433078529743
2114	105-109	-1.0408531340641431
2114	110-114	-1.9210683456021869
2114	115-119	-1.794076006613352
2114	120-124	-0.6686075091900392
2114	125-129	-0.42393892324046334
2114	130-134	-1.1752584506078705
2114	135-139	-0.7990631425119972
2114	140-144	-1.2629917653582439
2114	145-149	-1.6708039971221496
2114	150-151	-1.408059384230178
2115	1	0.6176117596423296
2115	2	-0.9467967141324252
2115	3	-0.20789917865660357
2115	4	-1.8736521410555937
2115	5	-0.24266960115922132
2115	6	-0.261390500409469
2115	7	-0.19568923568211716
2115	8	-0.26275720692697035
2115	9	-1.868211387233039
2115	10-14	0.19023994504906483
2115	15-19	-0.8763017676965106
2115	20-24	-0.07756014969591263
2115	25-29	-0.03152662253989291
2115	30-34	-0.18039242179719395
2115	35-39	-0.18112310992874114
2115	40-44	0.6606671951156287
2115	45-49	0.3973955149260391
2115	50-54	0.5666311836776785
2115	55-59	0.6007876426274095
2115	60-64	-0.2745174571990461
2115	65-69	-0.6004809360753143
2115	70-74	-0.2141521077288644
2115	75-79	0.323349115015219
2115	80-84	-0.28265474228822995
2115	85-89	0.03948914584118057
2115	90-94	0.05370848404272266
2115	95-99	-0.4003350174382305
2115	100-104	-0.99308775229742
2115	105-109	-0.6575198007308032
2115	110-114	0.36782054328670455
2115	115-119	0.08092399338664791
2115	120-124	-0.13805195363448064
2115	125-129	0.18717218787064382
2115	130-134	0.6052971049476881
2115	135-139	0.19538130193244285
2115	140-144	-0.6379917653582368
2115	145-149	-0.19302621934437525
2115	150-151	0.6405517268809362
2116	1	0.6176117596423296
2116	2	-0.24679671413242232
2116	3	-1.057899178656605
2116	4	-0.2986521410555909
2116	5	-0.2926696011592185
2116	6	-2.0447238337428004
2116	7	-1.1790225690154514
2116	8	-1.2460905402603046
2116	9	-1.0932113872330405
2116	10-14	-0.8430933882842666
2116	15-19	-1.1563017676965046
2116	20-24	0.04077318363741256
2116	25-29	-0.5798599558732249
2116	30-34	-1.2453924217971917
2116	35-39	-2.10112310992875
2116	40-44	-1.3393328048843784
2116	45-49	-0.47593781840729577
2116	50-54	-0.11003548298899091
2116	55-59	-0.7692123573725951
2116	60-64	-0.3995174571990461
2116	65-69	0.024519063924685724
2116	70-74	-0.499152107728861
2116	75-79	-0.06331755165144415
2116	80-84	-0.07098807562156395
2116	85-89	0.11282247917451116
2116	90-94	0.20370848404272834
2116	95-99	-1.3220016841049045
2116	100-104	-0.9180877522974171
2116	105-109	-0.7475198007307995
2116	110-114	-1.6321794567132955
2116	115-119	-0.8207426732800229
2116	120-124	-0.5530519536344798
2116	125-129	-1.752827812129354
2116	130-134	0.020297104947687217
2116	135-139	-1.3812853647342251
2116	140-144	-0.9696584320249073
2116	145-149	0.560307113988955
2116	150-151	-0.33028160645239524
2117	1	0.6176117596423296
2117	2	0.5532032858675748
2117	3	-0.20789917865660357
2117	4	-1.1236521410555937
2117	5	0.5073303988407787
2117	6	0.488609499590531
2117	7	0.5543107643178828
2117	8	0.48724279307302965
2117	9	-0.24321138723303903
2117	10-14	0.490239945049062
2117	15-19	0.07369823230348516
2117	20-24	0.09743985030408453
2117	25-29	0.11847337746010567
2117	30-34	0.2946075782028075
2117	35-39	0.16887689007125317
2117	40-44	-0.4143328048843742
2117	45-49	0.3973955149260391
2117	50-54	-0.05836881632232149
2117	55-59	7.876426274080472E-4
2117	60-64	0.6504825428009582
2117	65-69	0.19951906392468288
2117	70-74	0.4108478922711356
2117	75-79	0.29834911501522043
2117	80-84	0.7923452577117729
2117	85-89	0.46448914584117773
2117	90-94	0.5537084840427227
2117	95-99	-0.5503350174382362
2117	100-104	0.4569122477025829
2117	105-109	0.642480199269194
2117	110-114	0.24282054328670455
2117	115-119	0.4559239933866479
2117	120-124	0.1869480463655151
2117	125-129	0.3371721878706424
2117	130-134	0.4302971049476838
2117	135-139	0.5203813019324457
2117	140-144	0.6120082346417632
2117	145-149	0.15697378065562617
2117	150-151	0.6405517268809362
2118	1	-0.01396718772608807
2118	2	-0.07837566150084285
2118	3	0.5421008213433964
2118	4	-0.8670731936871761
2118	5	0.5073303988407787
2118	6	-0.14296944777788667
2118	7	0.5543107643178828
2118	8	0.48724279307302965
2118	9	-0.12479033460145672
2118	10-14	-0.16239163389830225
2118	15-19	0.14475086388243597
2118	20-24	-0.10519172864327686
2118	25-29	-1.027579254118848
2118	30-34	0.08934442030806622
2118	35-39	-1.381123109928751
2118	40-44	0.6606671951156287
2118	45-49	0.19213235703130493
2118	50-54	-0.9044214479012709
2118	55-59	-1.6913176205304907
2118	60-64	-1.7468858782516747
2118	65-69	-0.4807440939700598
2118	70-74	-0.4865205287814902
2118	75-79	-0.9292824639321466
2118	80-84	-0.9102863212355956
2118	85-89	-0.11314243310618366
2118	90-94	-1.017344147536221
2118	95-99	-1.1437560700698128
2118	100-104	0.42928066875521864
2118	105-109	-0.21278295862553875
2118	110-114	0.009925806444599061
2118	115-119	0.3006608354919109
2118	120-124	-0.4393677431081642
2118	125-129	-0.5444067594977753
2118	130-134	-0.0512818424207353
2118	135-139	-0.9756713296465023
2118	140-144	-0.06299176535824103
2118	145-149	-0.8614472719759547
2118	150-151	-1.112737746803269
2119	1	-1.6176823580047284
2119	2	0.5532032858675748
2119	3	0.5421008213433964
2119	4	0.5013478589444063
2119	5	0.5073303988407787
2119	6	-0.21727285335064295
2119	7	0.5543107643178828
2119	8	-0.21863955986814432
2119	9	-0.199093740174213
2119	10-14	0.3490634744608272
2119	15-19	0.3825217617152532
2119	20-24	0.2650869091276178
2119	25-29	0.005238083342462119
2119	30-34	-0.4406865394442505
2119	35-39	0.19534747830655164
2119	40-44	-0.09227398135496401
2119	45-49	-0.8084868380151491
2119	50-54	-0.9068982280870301
2119	55-59	-0.1198005926666994
2119	60-64	0.2357766604480176
2119	65-69	0.2362837698070379
2119	70-74	-0.150916813611218
2119	75-79	-0.4178273555730172
2119	80-84	0.3776393753588323
2119	85-89	-0.3781579129823456
2119	90-94	-0.14923269242786574
2119	95-99	-0.1282761939088175
2119	100-104	-0.40044069347388955
2119	105-109	0.22189196397508937
2119	110-114	-0.14982651553682302
2119	115-119	0.500041640445474
2119	120-124	0.5340068698949239
2119	125-129	-0.17165134154111428
2119	130-134	0.08617945788886772
2119	135-139	0.3159695372265645
2119	140-144	0.24289058758293436
2119	145-149	-0.48126151346203017
2119	150-151	-1.5616541554720058
2120	1	0.6176117596423296
2120	2	-1.6820908317794832
2120	3	-1.6931932963036616
2120	4	0.5013478589444063
2120	5	-1.0220813658651053
2120	6	-1.040802265115353
2120	7	0.5543107643178828
2120	8	-0.21863955986814432
2120	9	0.506788612766961
2120	10-14	-0.09799534906858298
2120	15-19	-0.5115958853435743
2120	20-24	0.10038102677467009
2120	25-29	0.1464145539306898
2120	30-34	-0.7230394806207272
2120	35-39	-1.3340642863993324
2120	40-44	-0.3510975107667207
2120	45-49	-1.4437809556621986
2120	50-54	-0.45983940455761996
2120	55-59	-0.7080358867843586
2120	60-64	0.2357766604480176
2120	65-69	-1.434304465487088
2120	70-74	-0.9509168136112152
2120	75-79	-0.9825332379259564
2120	80-84	-0.09294885993529078
2120	85-89	-1.4605108541588194
2120	90-94	-0.14923269242785864
2120	95-99	-0.3165114880264639
2120	100-104	-0.28279363465036056
2120	105-109	0.5042449051515518
2120	110-114	-0.2910029861250649
2120	115-119	-0.2764289477898174
2120	120-124	-0.9012872477521299
2120	125-129	-0.6657689885999432
2120	130-134	-0.26676171858172637
2120	135-139	-0.15461869806755857
2120	140-144	-1.1924035300641194
2120	145-149	-0.6930262193443752
2120	150-151	-0.09106592017788984
2121	1	0.6176117596423296
2121	2	0.5532032858675748
2121	3	0.5421008213433964
2121	4	0.5013478589444063
2121	5	0.5073303988407787
2121	6	-0.9558349448539118
2121	7	0.5543107643178828
2121	8	0.48724279307302965
2121	9	-0.15987805389970333
2121	10-14	0.3569066117157291
2121	15-19	-0.1874128788076277
2121	20-24	0.1474398503040888
2121	25-29	0.3045844885712157
2121	30-34	-0.09428131068607826
2121	35-39	0.3522102234045903
2121	40-44	0.5273338617822958
2121	45-49	0.27517329270381197
2121	50-54	0.16107562812211995
2121	55-59	0.46189875373851663
2121	60-64	0.24492698724539963
2121	65-69	0.5578523972580172
2121	70-74	0.17195900338224845
2121	75-79	0.7900157816818876
2121	80-84	0.5423452577117729
2121	85-89	0.6506002569522877
2121	90-94	0.8703751507093926
2121	95-99	0.4913316492284352
2121	100-104	1.0819122477025829
2121	105-109	0.5369246437136397
2121	110-114	0.32337609884225316
2121	115-119	0.9392573267199822
2121	120-124	0.5980591574766265
2121	125-129	0.5760610767595367
2121	130-134	0.6914082160588038
2121	135-139	0.8898257463768928
2121	140-144	0.4481193457528718
2121	145-149	1.4403071139889576
2121	150-151	0.7586072824364933
2122	1	0.6176117596423296
2122	2	0.5532032858675748
2122	3	-0.029327750085172966
2122	4	-1.8796045220079733
2122	5	-0.06409817258779071
2122	6	-0.6542476432666149
2122	7	-0.683784473777358
2122	8	-2.4651381593079194
2122	9	-1.3027351967568492
2122	10-14	0.2616685164776342
2122	15-19	-0.20011129150603324
2122	20-24	0.18553508839932675
2122	25-29	0.002997186983911604
2122	30-34	0.251750435345663
2122	35-39	0.39030546149983536
2122	40-44	0.18447671892515416
2122	45-49	0.3545383720688946
2122	50-54	0.2404407074872026
2122	55-59	0.6365019283416942
2122	60-64	0.571911114229529
2122	65-69	0.0054714448770667445
2122	70-74	0.1370383684616172
2122	75-79	0.33287292453902495
2122	80-84	0.5804404958070108
2122	85-89	0.5775843839364185
2122	90-94	0.527518007852251
2122	95-99	0.681807839704625
2122	100-104	0.26286462865495963
2122	105-109	0.3686706754596756
2122	110-114	0.44401101947718047
2122	115-119	0.005923993386645066
2122	120-124	0.20123376065122756
2122	125-129	-0.1794944787960162
2122	130-134	0.31363043828102377
2122	135-139	0.01680987336101225
2122	140-144	0.24177013940366265
2122	145-149	-0.5787405050586685
2122	150-151	-0.558853035023823
2123	1	0.6176117596423296
2123	2	0.5532032858675748
2123	3	-0.9578991786566036
2123	4	-0.24865214105559375
2123	5	-0.24266960115922132
2123	6	-0.261390500409469
2123	7	-2.695689235682117
2123	8	-3.5127572069269704
2123	9	-0.24321138723303903
2123	10-14	-0.43476005495093517
2123	15-19	-0.226301767696512
2123	20-24	-0.3775601496959098
2123	25-29	-0.9315266225398915
2123	30-34	-0.3303924217971925
2123	35-39	-0.15612310992874256
2123	40-44	-0.1393328048843685
2123	45-49	-0.22760448507396092
2123	50-54	-0.38336881632232434
2123	55-59	0.2757876426274066
2123	60-64	-0.9745174571990418
2123	65-69	-0.25048093607531996
2123	70-74	0.385847892271137
2123	75-79	0.17334911501522043
2123	80-84	-0.6076547422882257
2123	85-89	-0.4605108541588194
2123	90-94	0.3787084840427255
2123	95-99	0.39966498256176664
2123	100-104	0.4569122477025829
2123	105-109	0.31748019926919824
2123	110-114	-0.23217945671329687
2123	115-119	0.10592399338664649
2123	120-124	-0.11305195363448206
2123	125-129	-0.5878278121293548
2123	130-134	-0.01970289505231193
2123	135-139	-0.05461869806755715
2123	140-144	-0.2129917653582396
2123	145-149	-0.34302621934437383
2123	150-151	0.2030517268809362
2124	1	0.017611759642328195
2124	2	0.5532032858675748
2124	3	-0.05789917865660499
2124	4	-0.09865214105559517
2124	5	-1.39266960115922
2124	6	0.488609499590531
2124	7	0.5543107643178828
2124	8	0.48724279307302965
2124	9	0.506788612766961
2124	10-14	0.37023994504906454
2124	15-19	-0.23630176769651712
2124	20-24	-0.3325601496959152
2124	25-29	-0.04652662253989348
2124	30-34	-0.02539242179719281
2124	35-39	0.37887689007126113
2124	40-44	0.04066719511562411
2124	45-49	0.3373955149260368
2124	50-54	-0.4233688163223235
2124	55-59	-0.6292123573725945
2124	60-64	-0.3195174571990407
2124	65-69	0.06451906392467777
2124	70-74	0.12084789227114356
2124	75-79	-0.21665088498478013
2124	80-84	-0.21765474228823223
2124	85-89	0.2994891458411786
2124	90-94	0.12370848404272294
2124	95-99	-0.6153350174382339
2124	100-104	0.101912247702586
2124	105-109	-0.04751980073080375
2124	110-114	-0.21217945671330085
2124	115-119	-0.8140760066133481
2124	120-124	-0.6130519536344821
2124	125-129	-0.5728278121293542
2124	130-134	0.2602971049476821
2124	135-139	-0.1746186980675546
2124	140-144	-1.0229917653582419
2124	145-149	0.2869737806556216
2124	150-151	-1.596948273119061
2125	1	-0.18238824035766754
2125	2	0.5532032858675748
2125	3	-1.1912325119899378
2125	4	-0.2986521410555909
2125	5	-0.2926696011592185
2125	6	-0.31139050040946614
2125	7	-1.1790225690154514
2125	8	0.48724279307302965
2125	9	-0.2932113872330362
2125	10-14	-0.5230933882842734
2125	15-19	-0.649635101029844
2125	20-24	-0.6258934830292446
2125	25-29	-0.7665266225398923
2125	30-34	-1.5920590884638628
2125	35-39	0.2988768900712486
2125	40-44	-0.35266613821770676
2125	45-49	-0.47593781840729577
2125	50-54	-0.4300354829889912
2125	55-59	-0.26254569070592737
2125	60-64	-0.3995174571990461
2125	65-69	-0.6688142694086494
2125	70-74	-0.499152107728861
2125	75-79	-1.0766508849847796
2125	80-84	-0.5776547422882317
2125	85-89	0.43282247917451144
2125	90-94	-0.9962915159572745
2125	95-99	-0.4953350174382365
2125	100-104	-0.4114210856307494
2125	105-109	-0.2675198007308026
2125	110-114	-0.3521794567132943
2125	115-119	0.1925906600533125
2125	120-124	-0.5530519536344798
2125	125-129	0.9671721878706379
2125	130-134	0.046963771614350946
2125	135-139	-0.5812853647342209
2125	140-144	-0.8096584320249107
2125	145-149	-0.34635955267770413
2125	150-151	0.4697183935476019
2126	1	0.6176117596423296
2126	2	0.5532032858675748
2126	3	-0.12456584532326787
2126	4	0.5013478589444063
2126	5	-0.1593362678258856
2126	6	0.488609499590531
2126	7	-0.11235590234878146
2126	8	0.48724279307302965
2126	9	0.506788612766961
2126	10-14	0.22357327838239627
2126	15-19	0.523698232303488
2126	20-24	0.1474398503040888
2126	25-29	0.46014004412677423
2126	30-34	0.4612742448694718
2126	35-39	0.3522102234045903
2126	40-44	0.39400052844896294
2126	45-49	0.2751732927038191
2126	50-54	0.5832978503443442
2126	55-59	0.08412097596074375
2126	60-64	0.8004825428009568
2126	65-69	0.69118573059135
2126	70-74	0.46084789227113987
2126	75-79	0.5233491150152219
2126	80-84	0.5201230354895543
2126	85-89	0.383933590285622
2126	90-94	0.7370418173760598
2126	95-99	-0.08644612854934763
2126	100-104	0.5263566921470257
2126	105-109	0.514702421491414
2126	110-114	0.2122649877311389
2126	115-119	0.4948128822755393
2126	120-124	0.48694804636551225
2126	125-129	0.8871721878706467
2126	130-134	0.6691859938365781
2126	135-139	0.20093685748799572
2126	140-144	0.13700823464176182
2126	145-149	0.28475155843340616
2126	150-151	1.147496171325379
2127	1	-0.01396718772608807
2127	2	-0.8152177667640075
2127	3	0.5421008213433964
2127	4	0.5013478589444063
2127	5	-0.8610906537908036
2127	6	-0.14296944777788667
2127	7	0.5543107643178828
2127	8	0.48724279307302965
2127	9	-0.12479033460145672
2127	10-14	0.11129257662801706
2127	15-19	-0.36051229401229534
2127	20-24	-0.4841390970643289
2127	25-29	-0.3538950435925301
2127	30-34	-0.3317082112708789
2127	35-39	-0.1600704783497946
2127	40-44	-0.4972275417264811
2127	45-49	-0.9236571166529117
2127	50-54	0.19031539420399213
2127	55-59	-0.30184393631996187
2127	60-64	0.14785096385359253
2127	65-69	-0.6070598834437391
2127	70-74	-0.6970468445709628
2127	75-79	0.2707175360678562
2127	80-84	0.5423452577117729
2127	85-89	-0.4920898015272357
2127	90-94	-0.02787046332569787
2127	95-99	-0.5542823858592882
2127	100-104	0.6819122477025843
2127	105-109	-0.7601513796781703
2127	110-114	-0.8111268251343517
2127	115-119	0.1532924144392851
2127	120-124	-0.4393677431081642
2127	125-129	0.38190902997590825
2127	130-134	0.43292868389504946
2127	135-139	0.39274972298508004
2127	140-144	-0.33667597588456033
2127	145-149	0.5069737806556276
2127	150-151	0.5714727795125185
2128	1	0.6176117596423296
2128	2	-1.0717967141324252
2128	3	0.5421008213433964
2128	4	-0.24865214105559375
2128	5	-1.1176696011592213
2128	6	0.488609499590531
2128	7	0.5543107643178828
2128	8	0.48724279307302965
2128	9	0.506788612766961
2128	10-14	0.3402399450490634
2128	15-19	-0.101301767696512
2128	20-24	0.5474398503040874
2128	25-29	0.14347337746010425
2128	30-34	-0.15539242179719537
2128	35-39	0.1438768900712546
2128	40-44	-0.11433280488436992
2128	45-49	-0.2526044850739666
2128	50-54	-0.38336881632232434
2128	55-59	0.3007876426274052
2128	60-64	-0.44951745719904324
2128	65-69	0.19951906392468288
2128	70-74	-0.5641521077288587
2128	75-79	0.6233491150152233
2128	80-84	0.1423452577117743
2128	85-89	0.16448914584118057
2128	90-94	0.5287084840427241
2128	95-99	0.7246649825617695
2128	100-104	0.3069122477025843
2128	105-109	0.6174801992691954
2128	110-114	0.3928205432867031
2128	115-119	-0.6940760066133507
2128	120-124	-0.2880519536344863
2128	125-129	0.9871721878706481
2128	130-134	-1.1697028950523105
2128	135-139	-0.4546186980675557
2128	140-144	-1.4629917653582396
2128	145-149	-0.6680262193443767
2128	150-151	-0.6094482731190638
2129	1	-1.1157215736910047
2129	2	-1.8467967141324237
2129	3	0.5421008213433964
2129	4	0.5013478589444063
2129	5	-0.2926696011592185
2129	6	-0.31139050040946614
2129	7	-0.24568923568211432
2129	8	-0.3127572069269675
