##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	C_R2.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	149038
Sequences flagged as poor quality	0
Sequence length	151
%GC	61
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.061863417383485	37.0	37.0	37.0	37.0	37.0
2	36.20533018424831	37.0	37.0	37.0	37.0	37.0
3	36.00269729867551	37.0	37.0	37.0	37.0	37.0
4	36.09933037211986	37.0	37.0	37.0	37.0	37.0
5	36.13564325876622	37.0	37.0	37.0	37.0	37.0
6	36.1920852400059	37.0	37.0	37.0	37.0	37.0
7	36.211503106590264	37.0	37.0	37.0	37.0	37.0
8	36.23513466364283	37.0	37.0	37.0	37.0	37.0
9	36.23544330975993	37.0	37.0	37.0	37.0	37.0
10-14	36.269002536265916	37.0	37.0	37.0	37.0	37.0
15-19	36.24615198808358	37.0	37.0	37.0	37.0	37.0
20-24	36.24682295790335	37.0	37.0	37.0	37.0	37.0
25-29	36.209288906185	37.0	37.0	37.0	37.0	37.0
30-34	36.19160482561494	37.0	37.0	37.0	37.0	37.0
35-39	36.17039412767214	37.0	37.0	37.0	37.0	37.0
40-44	36.15567304982622	37.0	37.0	37.0	37.0	37.0
45-49	36.120088836404136	37.0	37.0	37.0	37.0	37.0
50-54	36.10320455185926	37.0	37.0	37.0	37.0	37.0
55-59	36.06483178786618	37.0	37.0	37.0	37.0	37.0
60-64	35.98368067204337	37.0	37.0	37.0	37.0	37.0
65-69	35.943029294542335	37.0	37.0	37.0	37.0	37.0
70-74	35.899832257545064	37.0	37.0	37.0	37.0	37.0
75-79	35.862091547122205	37.0	37.0	37.0	37.0	37.0
80-84	35.8053060293348	37.0	37.0	37.0	37.0	37.0
85-89	35.77729706517802	37.0	37.0	37.0	37.0	37.0
90-94	35.730063473744956	37.0	37.0	37.0	37.0	37.0
95-99	35.699660489271196	37.0	37.0	37.0	37.0	37.0
100-104	35.56648237362283	37.0	37.0	37.0	37.0	37.0
105-109	35.47939451683463	37.0	37.0	37.0	37.0	37.0
110-114	35.374664179605205	37.0	37.0	37.0	37.0	37.0
115-119	35.20451428494746	37.0	37.0	37.0	37.0	37.0
120-124	34.94480065486655	37.0	37.0	37.0	25.0	37.0
125-129	34.67442263047008	37.0	37.0	37.0	25.0	37.0
130-134	34.343709657939584	37.0	37.0	37.0	25.0	37.0
135-139	33.93577745273018	37.0	37.0	37.0	25.0	37.0
140-144	33.48089748923094	37.0	37.0	37.0	16.6	37.0
145-149	33.05822676096029	37.0	37.0	37.0	11.0	37.0
150-151	32.32927843905581	37.0	31.0	37.0	11.0	37.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1204	100-104	0.8108616453254243
1204	105-109	1.1825670503872985
1204	110-114	0.5784065247624852
1204	115-119	0.6580180970200331
1204	120-124	0.20638052114878036
1204	125-129	-0.5347566312753074
1204	130-134	0.3577094384709696
1204	135-139	-0.42107871107306494
1204	140-144	0.41626643222005555
1204	145-149	-0.5106213352105016
1204	150-151	1.4453607102302257
1205	1	0.9517970121638228
1205	2	0.808032489219741
1205	3	-0.8170876580853985
1205	4	-0.30804129974530525
1205	5	-0.368631784515955
1205	6	-0.287118577123195
1205	7	-0.973041377455445
1205	8	-0.44208435254503087
1205	9	0.8001840925638746
1205	10-14	0.15053775283312376
1205	15-19	-0.19159007392351413
1205	20-24	-0.18225549219618387
1205	25-29	-0.2547264330354011
1205	30-34	0.2195373586518201
1205	35-39	-0.007765001158134055
1205	40-44	-0.002945992339967063
1205	45-49	0.04172961748477633
1205	50-54	-1.1069807942099885
1205	55-59	-1.1357322273341524
1205	60-64	-0.09894140710716215
1205	65-69	-2.386057062935265E-4
1205	70-74	0.12451329599480232
1205	75-79	-0.38653198368938035
1205	80-84	-0.43009195750369145
1205	85-89	0.5170054386784599
1205	90-94	0.08558120960886129
1205	95-99	0.12900611816500884
1205	100-104	0.7199525544163379
1205	105-109	-0.3469784041581505
1205	110-114	1.192042888398845
1205	115-119	-0.18061826661633518
1205	120-124	0.33592597569423077
1205	125-129	-0.3574839040025779
1205	130-134	0.3554367111982444
1205	135-139	-0.4369878019821485
1205	140-144	0.6776300685836887
1205	145-149	0.24846957388041346
1205	150-151	0.9510425284120387
1206	1	0.9517970121638228
1206	2	-0.721379275486143
1206	3	0.9101850691873281
1206	4	-0.5379878238094804
1206	5	-1.4221077203448331
1206	6	-0.7256212509199855
1206	7	0.04834899687610772
1206	8	0.03385147633197505
1206	9	0.8001840925638746
1206	10-14	0.28529711112189204
1206	15-19	0.31215324158451097
1206	20-24	0.13860012277707767
1206	25-29	0.49928426215177524
1206	30-34	0.3778261287052942
1206	35-39	0.06282323413598334
1206	40-44	0.3681770023124358
1206	45-49	-0.1283238584510471
1206	50-54	0.16895503466702166
1206	55-59	0.3722891630401861
1206	60-64	0.2989195554596833
1206	65-69	0.8949485600691034
1206	70-74	-0.6893904473207115
1206	75-79	0.39849475427853775
1206	80-84	-0.31244489868016245
1206	85-89	0.013262123170441953
1206	90-94	0.6428004609457574
1206	95-99	0.38034301656073666
1206	100-104	0.39909693944306923
1206	105-109	0.3546258739167172
1206	110-114	0.8989947600565955
1206	115-119	0.3241945676082736
1206	120-124	0.010792285854662964
1206	125-129	0.38583160401881855
1206	130-134	0.9180035561180304
1206	135-139	-0.07549047577894896
1206	140-144	-0.1587335677799473
1206	145-149	0.17467278243655926
1206	150-151	-0.5436098780050642
1207	1	-0.31136088257301964
1207	2	0.17645354185132334
1207	3	-1.7213938781810896
1207	4	-0.4946441705587077
1207	5	0.18160744993380717
1207	6	-2.564630538845684
1207	7	0.122652402448864
1207	8	0.10815488190473133
1207	9	-1.1998159074361254
1207	10-14	-0.08869669692764148
1207	15-19	0.06199844282289746
1207	20-24	0.32683541689472406
1207	25-29	-0.12362595456649927
1207	30-34	-0.10390761742473131
1207	35-39	-0.40776500115813974
1207	40-44	-0.36371154257919613
1207	45-49	0.45991143566659787
1207	50-54	-0.030425770286541365
1207	55-59	0.03173188749838829
1207	60-64	-0.29798446930811906
1207	65-69	0.15191450434155485
1207	70-74	-0.42189818725879036
1207	75-79	-0.07457026120133747
1207	80-84	0.6646448846015787
1207	85-89	-0.6628988675416352
1207	90-94	0.15735154453708589
1207	95-99	0.4955132951985064
1207	100-104	0.9055984874306944
1207	105-109	0.9812512609136164
1207	110-114	0.3231433668677539
1207	115-119	0.1830180970200317
1207	120-124	-0.6975668472722774
1207	125-129	1.2626117897773241
1207	130-134	0.8511304911025519
1207	135-139	1.8749739205058873
1207	140-144	1.1886348532726885
1207	145-149	1.3288523490000301
1207	150-151	0.3170712365460133
1208	1	0.3517970121638214
1208	2	0.808032489219741
1208	3	-0.38981493081266905
1208	4	-0.3262231179271282
1208	5	-1.0868136026977737
1208	6	-0.39620948621410434
1208	7	0.15423134981728026
1208	8	-0.5602661707268481
1208	9	0.8001840925638746
1208	10-14	0.3523559346513139
1208	15-19	0.49568265334922046
1208	20-24	0.6068354168947252
1208	25-29	-0.09836279667176484
1208	30-34	0.04135554046999346
1208	35-39	-0.06776500115813633
1208	40-44	0.6952358258418556
1208	45-49	0.3399114356665933
1208	50-54	-0.3851626123918024
1208	55-59	-0.5630049546068747
1208	60-64	0.008331320165567035
1208	65-69	0.6561250306573356
1208	70-74	-0.10821397673247901
1208	75-79	-0.01562289278029283
1208	80-84	-0.09009195750369514
1208	85-89	0.189732711405739
1208	90-94	0.5910357550634018
1208	95-99	-0.08553933638044242
1208	100-104	-0.509138354674576
1208	105-109	0.4875670503873053
1208	110-114	0.24840652476247982
1208	115-119	-0.09698190297996945
1208	120-124	0.5613805211487772
1208	125-129	0.2752433687246949
1208	130-134	0.7827094384709739
1208	135-139	-0.02607871107306181
1208	140-144	-0.09873356777994502
1208	145-149	1.0393786647895098
1208	150-151	1.0828607102302286
1209	1	-1.6593140989472914
1209	2	-0.6364119552247018
1209	3	0.9101850691873281
1209	4	0.20711021540621033
1209	5	0.8131863973022249
1209	6	-0.6406539306585444
1209	7	0.7542313498172817
1209	8	0.07306716260648471
1209	9	-0.6442603518805683
1209	10-14	0.31013371242909216
1209	15-19	0.3134604311269982
1209	20-24	0.7268354168947226
1209	25-29	0.6483038699949049
1209	30-34	0.5346888738033329
1209	35-39	0.7922349988418631
1209	40-44	0.5485691591751873
1209	45-49	0.7265781023332636
1209	50-54	0.3192818320526385
1209	55-59	0.514772823170901
1209	60-64	0.33944243127667306
1209	65-69	0.7694583639906725
1209	70-74	0.3406749121564161
1209	75-79	0.5488215516641546
1209	80-84	0.10324137582963999
1209	85-89	0.6341771558501748
1209	90-94	0.3865913106189538
1209	95-99	0.47446066361955275
1209	100-104	0.2775283119920928
1209	105-109	0.6853448281650856
1209	110-114	0.6284065247624895
1209	115-119	0.671906985908933
1209	120-124	0.9702694100376732
1209	125-129	1.6263544798358112
1209	130-134	0.5715983273598653
1209	135-139	1.520587955593598
1209	140-144	1.885710876664497
1209	145-149	0.8504897759006127
1209	150-151	1.1328607102302257
1210	1	-1.8259807656139557
1210	2	0.14136582255307673
1210	3	-1.089814930812672
1210	4	-0.4595564512604611
1210	5	-0.631258047142218
1210	6	-0.5295428195474372
1210	7	-1.3568797612938326
1210	8	-0.7047106151712939
1210	9	-0.5331492407694611
1210	10-14	0.04346704576242644
1210	15-19	0.1801270977936582
1210	20-24	-0.11760902754972591
1210	25-29	-0.485029463338428
1210	30-34	0.13468887380333427
1210	35-39	-1.0299872233803598
1210	40-44	-0.7180975074914784
1210	45-49	-0.806755231000075
1210	50-54	-0.23627372350291154
1210	55-59	-0.19633828794020758
1210	60-64	-1.4827797909455498
1210	65-69	-0.763874969342659
1210	70-74	0.49623046771196755
1210	75-79	-0.5845117816691783
1210	80-84	-2.20786973528147
1210	85-89	0.36751048918351614
1210	90-94	0.11992464395229518
1210	95-99	0.16334955250844274
1210	100-104	0.2775283119920928
1210	105-109	0.15201149483174703
1210	110-114	0.38396208031803525
1210	115-119	0.4052403192422531
1210	120-124	0.6813805211487818
1210	125-129	0.7819100353913555
1210	130-134	1.8827094384709753
1210	135-139	1.3650324000380536
1210	140-144	0.6190442099978384
1210	145-149	0.8727119981228313
1210	150-151	2.5773051546746686
1211	1	0.9517970121638228
1211	2	0.808032489219741
1211	3	-1.464814930812672
1211	4	0.12377688207287463
1211	5	0.8131863973022249
1211	6	0.0537905137858985
1211	7	0.7542313498172817
1211	8	-0.885266170726851
1211	9	0.8001840925638746
1211	10-14	0.2823559346513065
1211	15-19	0.4356826533492182
1211	20-24	-0.3481645831052802
1211	25-29	-0.16836279667176512
1211	30-34	-0.29864445953000285
1211	35-39	-0.28276500115813974
1211	40-44	-0.40976417415814836
1211	45-49	-0.41508856433340213
1211	50-54	0.24983738760819563
1211	55-59	-0.16300495460687614
1211	60-64	0.40333132016556306
1211	65-69	-0.8638749693426604
1211	70-74	0.2767860232675261
1211	75-79	-0.1206228927802897
1211	80-84	0.5699080424963086
1211	85-89	0.5647327114057319
1211	90-94	-0.04396424493659623
1211	95-99	-0.12553933638044157
1211	100-104	-0.4891383546745729
1211	105-109	0.10756705038730274
1211	110-114	-0.2965934752375148
1211	115-119	-0.7419819029799655
1211	120-124	1.1313805211487775
1211	125-129	0.565243368724694
1211	130-134	1.2327094384709696
1211	135-139	2.153921288926938
1211	140-144	1.7162664322200527
1211	145-149	1.5893786647894999
1211	150-151	2.6953607102302257
1212	1	0.9517970121638228
1212	2	0.808032489219741
1212	3	0.9101850691873281
1212	4	-0.6262231179271254
1212	5	0.8131863973022249
1212	6	0.0537905137858985
1212	7	0.7542313498172817
1212	8	-0.010266170726850987
1212	9	-0.6998159074361254
1212	10-14	0.5823559346513107
1212	15-19	0.2856826533492125
1212	20-24	0.5768354168947241
1212	25-29	0.48163720332824056
1212	30-34	0.35135554046999573
1212	35-39	0.7922349988418631
1212	40-44	0.5152358258418559
1212	45-49	0.7099114356665979
1212	50-54	0.09983738760819705
1212	55-59	0.33699504539312386
1212	60-64	0.5783313201655602
1212	65-69	0.2611250306573396
1212	70-74	-0.07321397673247532
1212	75-79	-0.44562289278028544
1212	80-84	0.09490804249630713
1212	85-89	0.26473271140573473
1212	90-94	0.6060357550634023
1212	95-99	0.8244606636195542
1212	100-104	0.6358616453254271
1212	105-109	0.8825670503873013
1212	110-114	1.0034065247624824
1212	115-119	0.05801809702003169
1212	120-124	-0.16861947885121964
1212	125-129	-0.8847566312753088
1212	130-134	-1.167290561529029
1212	135-139	-0.14607871107306636
1212	140-144	0.0912664322200527
1212	145-149	-0.5856213352104973
1212	150-151	-0.17963928976977428
1213	1	0.28513034549715854
1213	2	0.14136582255307673
1213	3	0.2435184025206638
1213	4	0.8737768820728746
1213	5	-0.5201469360311108
1213	6	0.8037905137858985
1213	7	0.08756468315061738
1213	8	0.739733829273149
1213	9	0.8001840925638746
1213	10-14	0.1990226013179779
1213	15-19	0.33568265334921676
1213	20-24	0.4601687502280569
1213	25-29	0.38163720332823914
1213	30-34	0.5346888738033329
1213	35-39	0.37001277661963883
1213	40-44	0.4152358258418545
1213	45-49	0.5932447689999307
1213	50-54	0.6081707209415299
1213	55-59	-0.1518938434957633
1213	60-64	0.6061090979433388
1213	65-69	-0.25276385823155323
1213	70-74	-0.6148806433991396
1213	75-79	-0.4289562261136268
1213	80-84	-0.2523141797259072
1213	85-89	0.12306604473906901
1213	90-94	-0.14674202271437764
1213	95-99	-0.2810948919360001
1213	100-104	0.5886394231032099
1213	105-109	-0.0035440607238115263
1213	110-114	-0.21603791968196617
1213	115-119	0.4052403192422531
1213	120-124	0.014713854482110378
1213	125-129	-0.7736455201641945
1213	130-134	-0.5617350059734747
1213	135-139	-2.1016342666286185
1213	140-144	-2.22540023444661
1213	145-149	-0.32728800187716445
1213	150-151	-2.5338059564364386
1214	1	0.9517970121638228
1214	2	-0.5603885634118413
1214	3	0.2786061218189104
1214	4	-1.1262231179271254
1214	5	0.8131863973022249
1214	6	0.8037905137858985
1214	7	0.122652402448864
1214	8	0.739733829273149
1214	9	-0.4629738021729679
1214	10-14	0.22709277675657802
1214	15-19	-0.1906331361244753
1214	20-24	0.32683541689472406
1214	25-29	0.5290056243808721
1214	30-34	-0.25127603847736424
1214	35-39	0.11855078831554522
1214	40-44	0.6889200363681738
1214	45-49	0.45991143566659787
1214	50-54	0.7485215981345164
1214	55-59	-0.11563653355423753
1214	60-64	0.7756997412181974
1214	65-69	0.2571776622362876
1214	70-74	0.5465228653727934
1214	75-79	0.30437710721971456
1214	80-84	0.264644884601573
1214	85-89	0.5371011324583677
1214	90-94	0.45208838664235174
1214	95-99	0.2218290846721942
1214	100-104	1.010861645325427
1214	105-109	0.8338828398609834
1214	110-114	0.42840652476247953
1214	115-119	0.7724917812305634
1214	120-124	1.4287489422014161
1214	125-129	1.788927579251009
1214	130-134	0.9774462805762312
1214	135-139	1.03286865734799
1214	140-144	1.4833716953779472
1214	145-149	2.107799717421088
1214	150-151	-0.4724024476645141
1215	1	0.24591465922264888
1215	2	-0.721379275486143
1215	3	0.9101850691873281
1215	4	0.8737768820728746
1215	5	0.8131863973022249
1215	6	0.8037905137858985
1215	7	0.7542313498172817
1215	8	0.739733829273149
1215	9	0.09430173962270061
1215	10-14	0.14412064053366436
1215	15-19	0.14744735923157037
1215	20-24	0.42095306395354726
1215	25-29	0.33457837979882754
1215	30-34	0.6601790698817638
1215	35-39	0.5098820576653935
1215	40-44	0.2270005317242081
1215	45-49	0.7187349650783617
1215	50-54	0.12189621113761007
1215	55-59	0.23111269245195132
1215	60-64	0.3224489672243891
1215	65-69	0.8949485600691034
1215	70-74	-0.12468456496776525
1215	75-79	0.8220241660432421
1215	80-84	0.7463786307316056
1215	85-89	0.8838503584645565
1215	90-94	1.2310357550634023
1215	95-99	1.274460663619557
1215	100-104	1.1049792923842503
1215	105-109	0.613449403328481
1215	110-114	0.9225241718213084
1215	115-119	0.8889004499612128
1215	120-124	0.7402040505605498
1215	125-129	1.4446551334305724
1215	130-134	0.729768262000384
1215	135-139	1.100980112456348
1215	140-144	0.5942076086906383
1215	145-149	1.4217316059659737
1215	150-151	-2.1906687015344772
1216	1	-0.49264743228062
1216	2	0.14136582255307673
1216	3	0.9101850691873281
1216	4	0.8737768820728746
1216	5	0.8131863973022249
1216	6	0.8037905137858985
1216	7	0.7542313498172817
1216	8	0.07306716260648471
1216	9	0.13351742589721027
1216	10-14	-0.40097739868203064
1216	15-19	-0.08653956887300751
1216	20-24	0.4601687502280569
1216	25-29	0.7816372033282377
1216	30-34	-0.3097555706411086
1216	35-39	0.10334610995297311
1216	40-44	0.23745804806407023
1216	45-49	0.459911435666605
1216	50-54	0.20817072094153133
1216	55-59	0.40366171205979384
1216	60-64	0.05055354238778875
1216	65-69	-0.6527638582315518
1216	70-74	-0.7704361989546982
1216	75-79	-0.8734006705580697
1216	80-84	0.4810191536074271
1216	85-89	-1.3436006219276067
1216	90-94	-2.013408689381052
1216	95-99	-1.0810948919359973
1216	100-104	-0.5891383546745743
1216	105-109	-1.6035440607238058
1216	110-114	-1.1938156974597405
1216	115-119	-0.6392041252021841
1216	120-124	0.39249163225989037
1216	125-129	0.02635447983580974
1216	130-134	-0.45062389486236043
1216	135-139	-0.47941204440638785
1216	140-144	-0.6698446788910601
1216	145-149	-1.6161768907660523
1216	150-151	-2.20047262310311
1217	1	0.9517970121638228
1217	2	0.808032489219741
1217	3	0.9101850691873281
1217	4	0.30234831064430523
1217	5	0.8131863973022249
1217	6	0.8037905137858985
1217	7	0.7542313498172817
1217	8	0.739733829273149
1217	9	0.8001840925638746
1217	10-14	0.6180702203655954
1217	15-19	0.5071112247777876
1217	20-24	0.7268354168947226
1217	25-29	0.6673514890425238
1217	30-34	0.07754601666047733
1217	35-39	0.5636635702704353
1217	40-44	0.7009501115561392
1217	45-49	0.4027685785237409
1217	50-54	0.7605516733224817
1217	55-59	0.3655664739645559
1217	60-64	0.7997598915941353
1217	65-69	0.23612503065734103
1217	70-74	0.9375003089818108
1217	75-79	0.5139009167435162
1217	80-84	0.8270508996391683
1217	85-89	-0.010267288594270951
1217	90-94	0.4119881360157862
1217	95-99	0.7030320921909876
1217	100-104	0.8203854548492302
1217	105-109	0.9170908599111058
1217	110-114	1.1712636676196269
1217	115-119	1.0782561922581309
1217	120-124	1.376618616386878
1217	125-129	1.267624321105643
1217	130-134	0.8922332479947883
1217	135-139	0.044397479403130546
1217	140-144	0.660314051267683
1217	145-149	0.14890247431331005
1217	150-151	-0.22428214691263548
1218	1	0.9517970121638228
1218	2	0.808032489219741
1218	3	0.9101850691873281
1218	4	0.8737768820728746
1218	5	0.8131863973022249
1218	6	-0.6406539306585444
1218	7	-0.579101983516054
1218	8	0.739733829273149
1218	9	0.8001840925638746
1218	10-14	-0.08986628757091353
1218	15-19	0.33568265334921676
1218	20-24	0.1712798613391726
1218	25-29	-0.1961405744495366
1218	30-34	-0.020866681752231386
1218	35-39	0.21445722106408738
1218	40-44	-0.45143084082481266
1218	45-49	-1.4289774532222879
1218	50-54	-0.08071816794736009
1218	55-59	-0.5963382879402062
1218	60-64	0.07277576461001445
1218	65-69	-0.09720830267599467
1218	70-74	0.3628971343786418
1218	75-79	-0.1400673372247354
1218	80-84	-0.05231417972591146
1218	85-89	-0.7880450663720495
1218	90-94	-0.48007535604771334
1218	95-99	0.16334955250844985
1218	100-104	-1.1446939102301315
1218	105-109	-0.603544060723813
1218	110-114	-0.06048236412640762
1218	115-119	0.6274625414644817
1218	120-124	-0.02973058996233391
1218	125-129	0.5152433687246969
1218	130-134	0.9715983273598567
1218	135-139	0.5650324000380422
1218	140-144	1.7301553211089455
1218	145-149	0.583823109233947
1218	150-151	-1.3671392897697743
1219	1	0.15179701216382568
1219	2	-0.9253008441135933
1219	3	0.9101850691873281
1219	4	0.8737768820728746
1219	5	-0.9201469360311094
1219	6	0.0037905137859013394
1219	7	0.7542313498172817
1219	8	0.739733829273149
1219	9	-0.7998159074361268
1219	10-14	0.5723559346513056
1219	15-19	0.41568265334921506
1219	20-24	0.40683541689471525
1219	25-29	0.7816372033282377
1219	30-34	0.45468887380332745
1219	35-39	0.445568332175192
1219	40-44	0.14856915917518876
1219	45-49	-0.4467552310000755
1219	50-54	0.5548373876081882
1219	55-59	0.6169950453931179
1219	60-64	0.8683313201655594
1219	65-69	0.8761250306573345
1219	70-74	0.7317860232675173
1219	75-79	0.597710440553044
1219	80-84	0.8232413758296389
1219	85-89	0.8697327114057316
1219	90-94	0.24436908839673777
1219	95-99	0.7677939969528822
1219	100-104	0.9308616453254288
1219	105-109	-0.30576628294603125
1219	110-114	0.9350731914291472
1219	115-119	0.4496847636866974
1219	120-124	0.13471385448211493
1219	125-129	1.515243368724697
1219	130-134	-0.4906238948623596
1219	135-139	-1.0260787110730618
1219	140-144	0.05459976555338386
1219	145-149	-1.3406213352104999
1219	150-151	0.36619404356356
1220	1	0.9517970121638228
1220	2	-0.816967510780259
1220	3	0.1601850691873281
1220	4	0.12377688207287463
1220	5	0.8131863973022249
1220	6	0.0537905137858985
1220	7	0.7542313498172817
1220	8	-0.885266170726851
1220	9	-0.6998159074361254
1220	10-14	0.43235593465131217
1220	15-19	-0.06431734665078181
1220	20-24	0.4268354168947255
1220	25-29	0.15663720332823772
1220	30-34	-0.29864445953000285
1220	35-39	0.46723499884186026
1220	40-44	0.34023582584185164
1220	45-49	0.23491143566659645
1220	50-54	0.5748373876081985
1220	55-59	0.7869950453931267
1220	60-64	0.8783313201655645
1220	65-69	0.5611250306573368
1220	70-74	0.9017860232675261
1220	75-79	-0.020622892780288282
1220	80-84	0.3699080424963128
1220	85-89	0.5897327114057305
1220	90-94	0.6310357550634009
1220	95-99	0.649460663619557
1220	100-104	0.6358616453254271
1220	105-109	0.4075670503872999
1220	110-114	1.3284065247624852
1220	115-119	0.8330180970200303
1220	120-124	0.6563805211487832
1220	125-129	-0.08475663127530453
1220	130-134	-0.36729056152902473
1220	135-139	0.6539212889269379
1220	140-144	1.5412664322200555
1220	145-149	0.11437866478949843
1220	150-151	-0.5546392897697743
1221	1	-0.7815363211695114
1221	2	0.808032489219741
1221	3	0.9101850691873281
1221	4	0.8737768820728746
1221	5	0.8131863973022249
1221	6	0.8037905137858985
1221	7	0.7542313498172817
1221	8	0.739733829273149
1221	9	0.8001840925638746
1221	10-14	0.7323559346513093
1221	15-19	0.7356826533492153
1221	20-24	0.7268354168947226
1221	25-29	0.14163720332823715
1221	30-34	0.8013555404699986
1221	35-39	0.7922349988418631
1221	40-44	0.49523582584184567
1221	45-49	0.6999114356665928
1221	50-54	0.8748373876081956
1221	55-59	0.7769950453931216
1221	60-64	0.5216646534988953
1221	65-69	0.3961250306573376
1221	70-74	0.5717860232675278
1221	75-79	1.1043771072197117
1221	80-84	1.0099080424963063
1221	85-89	0.5497327114057313
1221	90-94	1.0710357550633987
1221	95-99	0.6077939969528927
1221	100-104	0.39752831199209027
1221	105-109	0.6542337170539696
1221	110-114	1.4684065247624787
1221	115-119	0.5830180970200303
1221	120-124	1.5747138544821127
1221	125-129	1.8352433687246972
1221	130-134	1.669376105137637
1221	135-139	0.7072546222602725
1221	140-144	0.4279330988867187
1221	145-149	0.33937866478949985
1221	150-151	-1.70047262310311
1222	1	-2.173202987836177
1222	2	0.808032489219741
1222	3	-0.7148149308126719
1222	4	0.12377688207287463
1222	5	-0.8118136026977751
1222	6	0.0537905137858985
1222	7	-3.9957686501827183
1222	8	-1.635266170726851
1222	9	0.05018409256387457
1222	10-14	0.2573559346513079
1222	15-19	-0.3643173466507861
1222	20-24	-1.0231645831052774
1222	25-29	-0.2933627966717651
1222	30-34	-0.27364445953000427
1222	35-39	-0.28276500115813974
1222	40-44	-0.7597641741581498
1222	45-49	-0.7150885643334064
1222	50-54	-0.6751626123918015
1222	55-59	-0.3130049546068747
1222	60-64	0.1033313201655659
1222	65-69	-0.5888749693426618
1222	70-74	-0.3232139767324753
1222	75-79	0.32937710721971314
1222	80-84	-0.08009195750369003
1222	85-89	-0.38526728859427095
1222	90-94	-0.018964244936597652
1222	95-99	-0.9505393363804444
1222	100-104	0.9608616453254228
1222	105-109	-0.24243294961269868
1222	110-114	0.2284065247624838
1222	115-119	-0.24198190297996547
1222	120-124	0.20638052114878036
1222	125-129	0.8652433687246912
1222	130-134	0.4827094384709696
1222	135-139	-0.5960787110730621
1222	140-144	-0.7087335677799445
1222	145-149	0.46437866478949985
1222	150-151	3.5078607102302257
1223	1	-0.6732029878361772
1223	2	0.058032489219741024
1223	3	-2.089814930812672
1223	4	0.8737768820728746
1223	5	-2.311813602697775
1223	6	-2.3212094862141015
1223	7	-2.3707686501827183
1223	8	0.739733829273149
1223	9	-0.8248159074361254
1223	10-14	0.2823559346513065
1223	15-19	-0.039317346650783236
1223	20-24	0.5768354168947241
1223	25-29	0.7816372033282377
1223	30-34	0.5013555404700014
1223	35-39	0.19223499884186168
1223	40-44	0.5152358258418559
1223	45-49	0.259911435666595
1223	50-54	-0.3251626123918072
1223	55-59	0.1619950453931267
1223	60-64	0.07833132016556021
1223	65-69	-0.6138749693426604
1223	70-74	-0.19821397673247532
1223	75-79	0.15437710721970888
1223	80-84	-0.1050919575036886
1223	85-89	0.23973271140572905
1223	90-94	-0.9439642449365948
1223	95-99	0.47446066361955985
1223	100-104	-0.13913835467457147
1223	105-109	-0.41743294961269584
1223	110-114	0.053406524762479535
1223	115-119	-0.14198190297996405
1223	120-124	-0.6186194788512225
1223	125-129	0.2652433687246969
1223	130-134	1.0577094384709724
1223	135-139	-0.4460787110730635
1223	140-144	0.39126643222005697
1223	145-149	-0.6606213352105001
1223	150-151	-2.1171392897697743
1224	1	0.38036844073525344
1224	2	0.23660391779117163
1224	3	0.9101850691873281
1224	4	0.30234831064430523
1224	5	0.8131863973022249
1224	6	0.8037905137858985
1224	7	-0.3886257930398642
1224	8	0.739733829273149
1224	9	0.8001840925638746
1224	10-14	0.23711783941321585
1224	15-19	0.3928255104920737
1224	20-24	0.6125497026090088
1224	25-29	0.6673514890425238
1224	30-34	0.5727841118985708
1224	35-39	0.44937785598472146
1224	40-44	0.2057120163180457
1224	45-49	0.38372095947612905
1224	50-54	0.37959929237010215
1224	55-59	0.7084236168216975
1224	60-64	0.19023608207032794
1224	65-69	0.9218393163716243
1224	70-74	0.004166975648473681
1224	75-79	0.1710437738863746
1224	80-84	0.5984794710677406
1224	85-89	-0.08645776478474687
1224	90-94	0.4310357550634052
1224	95-99	0.341127330286227
1224	100-104	-0.6462812118174313
1224	105-109	-0.9876710448507922
1224	110-114	-0.33349823714227966
1224	115-119	-0.7693628553609173
1224	120-124	-1.0805242407559845
1224	125-129	-1.1323756788943555
1224	130-134	-1.6601477043861692
1224	135-139	0.15868319368883732
1224	140-144	0.18412357507720145
1224	145-149	0.03461676002759617
1224	150-151	-1.1290440516745335
1225	1	0.9517970121638228
1225	2	0.808032489219741
1225	3	0.9101850691873281
1225	4	0.8737768820728746
1225	5	-0.4499714974346176
1225	6	0.8037905137858985
1225	7	-0.5089265449195608
1225	8	0.10815488190473133
1225	9	0.8001840925638746
1225	10-14	0.22709277675657802
1225	15-19	0.33568265334921676
1225	20-24	0.3478880484736777
1225	25-29	0.25532141385455276
1225	30-34	0.5487239615226258
1225	35-39	0.2869718409471318
1225	40-44	0.436288457420801
1225	45-49	0.5862272251402771
1225	50-54	0.2222058086608314
1225	55-59	0.5580476769720732
1225	60-64	-0.024300258781799755
1225	65-69	0.5098092411836532
1225	70-74	0.020207075899101312
1225	75-79	0.30437710721971456
1225	80-84	0.790960674075265
1225	85-89	0.4318379745636278
1225	90-94	0.4310357550634052
1225	95-99	-0.03080249427517856
1225	100-104	0.8845458558517407
